CNES;NOME_FANTASIA;NIVEL_REFERENCIA;CD_SETOR;POPULACAO;POPULACAO_INFANTIL;POPULACAO_IDOSA;ALTA_INFANTIL;ALTA_IDOSA;SERVICOS_DISPONIVEL;MOTIVO
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000218;752;37.0;116.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000234;981;48.0;152.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000235;852;39.0;164.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000376;744;59.0;83.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005000380;851;47.0;120.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2455765.0;CLINICA DA FAMILIA DO SACAVEM;I;211130005001621;734;48.0;86.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
